executorId,attempt,taskId,launchTime,executorDeserializeTime,executorRunTime,bytesRead,recordsRead,jvmGcTime,memoryBytesSpilled,resultSerializationTime,resultSize,bytesWritten,recordsWritten,writeTime
13,0,1762,2015-12-28T15:05:04.783GMT,3,334167,271943750,85,464,0,0,10550,780,4,87375
2,0,1763,2015-12-28T15:05:05.092GMT,3,119402,273166177,86,177,0,0,10549,780,4,88229
9,0,1760,2015-12-28T15:05:03.761GMT,3,125162,271657299,86,152,0,0,10549,585,3,49070
8,0,1761,2015-12-28T15:05:04.736GMT,3,339927,272988191,86,330,0,0,10549,778,4,87922
5,0,1766,2015-12-28T15:05:06.845GMT,3,337612,274622732,86,305,0,0,10549,778,4,94443
11,0,1767,2015-12-28T15:05:07.015GMT,3,143416,273078963,85,234,0,0,10554,780,4,93992
5,0,1764,2015-12-28T15:05:05.532GMT,2,84278,70345236,22,53,0,1,10549,195,1,49033
8,0,1765,2015-12-28T15:05:05.886GMT,2,111881,272935019,86,94,0,0,10549,585,3,67530
13,0,692,2015-12-28T14:45:43.931GMT,5,164841,273450953,87,231,0,0,10550,780,4,75181
5,0,693,2015-12-28T14:45:44.985GMT,4,164540,271686808,87,232,0,0,10549,780,4,89574
11,0,690,2015-12-28T14:45:40.645GMT,5,165153,273362788,88,172,0,0,10554,780,4,92600
15,0,1545,2015-12-28T15:01:06.924GMT,3,144896,274622140,86,128,0,0,10554,780,4,91970
5,0,696,2015-12-28T14:45:45.338GMT,3,168456,272720859,87,241,0,0,10549,782,4,90738
9,0,697,2015-12-28T14:45:45.939GMT,5,168864,273201232,87,263,0,0,10549,786,4,76733
8,0,694,2015-12-28T14:45:44.994GMT,5,31243,49252636,16,92,0,0,10549,195,1,104709
6,0,695,2015-12-28T14:45:45.307GMT,5,166001,273217975,88,149,0,0,10553,783,4,86267
9,0,698,2015-12-28T14:45:46.106GMT,4,169119,271823737,87,263,0,0,10549,590,3,75855
12,0,699,2015-12-28T14:45:46.297GMT,5,29686,49464774,16,19,0,0,10550,196,1,60709
7,0,1548,2015-12-28T15:01:07.611GMT,3,168230,273008410,85,229,0,0,10553,585,3,63920
9,0,1549,2015-12-28T15:01:08.890GMT,4,48353,80340248,25,43,0,0,10549,390,2,78782
4,0,8710,2015-12-28T17:46:18.700GMT,3,169283,274110564,88,142,0,0,10553,780,4,75757
13,0,8711,2015-12-28T17:46:19.826GMT,3,168304,273480644,87,147,0,0,10550,778,4,84725
0,0,8712,2015-12-28T17:46:20.155GMT,4,164348,274029160,87,143,0,0,10553,780,4,78314
15,0,8713,2015-12-28T17:46:21.276GMT,3,165666,272680407,87,158,0,0,10554,780,4,79394
13,0,8714,2015-12-28T17:46:24.991GMT,3,30780,50031602,16,31,0,0,10550,195,1,59960
1,0,8715,2015-12-28T17:46:25.656GMT,3,169911,273708848,88,137,0,0,10553,780,4,83168
11,0,8716,2015-12-28T17:46:28.591GMT,2,167945,273095568,87,138,0,0,10554,778,4,80843
8,0,8717,2015-12-28T17:46:30.028GMT,3,167699,273543802,87,163,0,0,10549,780,4,85912
0,0,8718,2015-12-28T17:46:30.300GMT,3,169250,272507775,87,154,0,0,10553,780,4,86643
0,0,8719,2015-12-28T17:46:31.277GMT,3,31059,50067912,16,31,0,0,10553,195,1,64070
5,0,5618,2015-12-28T16:28:21.125GMT,3,166286,274378523,88,303,0,0,10549,780,4,91489
1,0,5619,2015-12-28T16:28:21.217GMT,3,31190,52061226,16,87,0,0,10553,195,1,88916
3,0,5612,2015-12-28T16:28:12.611GMT,3,163300,272194377,86,377,0,0,10553,780,4,78467
0,0,5613,2015-12-28T16:28:14.616GMT,3,171359,274289813,88,392,0,0,10553,780,4,83686
15,0,5610,2015-12-28T16:28:10.159GMT,3,172920,274206278,88,387,0,1,10554,585,3,71146
4,0,5611,2015-12-28T16:28:12.541GMT,3,164054,274602139,87,322,0,0,10553,778,4,89672
14,0,5616,2015-12-28T16:28:16.643GMT,3,161097,271608347,86,363,0,0,10554,778,4,79914
9,0,5617,2015-12-28T16:28:17.330GMT,3,150386,272487294,87,258,0,0,10549,780,4,74860
2,0,5614,2015-12-28T16:28:15.594GMT,3,32197,52015939,16,106,0,0,10549,195,1,57455
13,0,5615,2015-12-28T16:28:15.836GMT,3,170066,274243859,88,319,0,0,10550,585,3,65129
12,0,7116,2015-12-28T16:57:11.961GMT,2,83528,273814414,86,153,0,0,10550,782,4,66802
5,0,7118,2015-12-28T16:57:14.983GMT,2,935906,273461953,86,1096,0,0,10549,784,4,59659
7,0,3729,2015-12-28T15:53:01.746GMT,2,38641,72930016,23,39,0,0,10553,390,2,63936
1,0,1983,2015-12-28T15:09:16.431GMT,4,615025,273815666,86,443,0,0,10553,780,4,61328
8,0,6778,2015-12-28T16:49:37.900GMT,2,129370,272915698,86,82,0,0,10549,780,4,69410
15,0,6779,2015-12-28T16:49:40.953GMT,3,85323,66634137,21,41,0,0,10554,195,1,50541
4,0,6774,2015-12-28T16:49:30.927GMT,3,34127,64598635,20,22,0,0,10553,195,1,75867
15,0,6775,2015-12-28T16:49:32.048GMT,3,84005,274494204,87,36,0,0,10554,585,3,55928
10,0,6776,2015-12-28T16:49:32.484GMT,3,103817,272041667,85,148,0,0,10554,778,4,95737
1,0,6777,2015-12-28T16:49:35.890GMT,2,120540,272698476,86,258,0,0,10553,780,4,80607
2,0,6770,2015-12-28T16:49:28.165GMT,3,144635,274405527,87,84,0,0,10549,585,3,79154
1,0,6771,2015-12-28T16:49:28.451GMT,2,458093,274482447,86,858,0,0,10553,778,4,65428
12,0,6772,2015-12-28T16:49:30.335GMT,3,461638,274531350,86,620,0,0,10550,780,4,64613
8,0,6773,2015-12-28T16:49:30.712GMT,2,136962,274003048,86,87,0,0,10549,780,4,88379
0,0,258,2015-12-28T14:37:12.127GMT,5,174839,273968036,85,325,0,0,10553,780,4,66237
10,0,259,2015-12-28T14:37:12.345GMT,6,47052,80998649,25,85,0,0,10554,195,1,61928
9,0,252,2015-12-28T14:37:09.796GMT,6,195403,272758402,84,174,0,0,10549,780,4,80005
5,0,253,2015-12-28T14:37:10.059GMT,7,154254,272427420,85,223,0,0,10549,780,4,66819
13,0,250,2015-12-28T14:37:09.335GMT,5,154018,274332251,86,262,0,0,10550,780,4,63218
0,0,251,2015-12-28T14:37:09.367GMT,5,173877,274701337,85,332,0,1,10553,778,4,62116
10,0,256,2015-12-28T14:37:10.510GMT,7,150643,272584917,84,218,0,0,10554,778,4,61391
8,0,257,2015-12-28T14:37:11.748GMT,5,191826,274039297,85,213,0,0,10549,780,4,118459
0,0,254,2015-12-28T14:37:10.214GMT,3,54510,82684069,26,198,0,0,10553,195,1,48582
13,0,255,2015-12-28T14:37:10.273GMT,7,150249,274773052,86,262,0,0,10550,780,4,86839
13,0,4665,2015-12-28T16:10:44.279GMT,3,191342,272196856,85,311,0,0,10550,780,4,81814
1,0,3689,2015-12-28T15:52:18.461GMT,3,43042,77462356,24,127,0,0,10553,390,2,75112
8,0,3688,2015-12-28T15:52:18.404GMT,3,136552,273612378,85,235,0,0,10549,585,3,69034
11,0,3583,2015-12-28T15:50:18.268GMT,2,126168,273721594,86,241,0,0,10554,780,4,92548
9,0,3683,2015-12-28T15:52:12.193GMT,3,89241,272404980,85,85,0,0,10549,585,3,73557
10,0,3682,2015-12-28T15:52:11.647GMT,2,277223,273350816,85,256,0,0,10554,780,4,67113
2,0,3681,2015-12-28T15:52:08.115GMT,2,104331,273562764,85,160,0,0,10549,778,4,92403
10,0,3680,2015-12-28T15:52:05.027GMT,2,283703,273805322,86,256,0,0,10554,780,4,70683
3,0,3687,2015-12-28T15:52:17.834GMT,2,145866,273939140,85,288,0,0,10553,780,4,89564
5,0,3686,2015-12-28T15:52:17.522GMT,3,130525,273937576,85,270,0,0,10549,778,4,97568
7,0,3685,2015-12-28T15:52:15.675GMT,4,138833,273989021,86,260,0,0,10553,780,4,64599
4,0,3684,2015-12-28T15:52:15.351GMT,3,36440,76048692,24,44,0,0,10553,390,2,124616
0,0,2518,2015-12-28T15:25:32.919GMT,2,87621,271698232,86,48,0,0,10553,780,4,84156
1,0,2519,2015-12-28T15:25:36.137GMT,2,18584,65393356,21,8,0,0,10553,390,2,59219
10,0,2514,2015-12-28T15:25:25.204GMT,3,33379,64494552,20,20,0,0,10554,390,2,61336
9,0,2515,2015-12-28T15:25:25.590GMT,3,732745,274163266,87,699,0,0,10549,585,3,72363
12,0,2516,2015-12-28T15:25:27.387GMT,2,736483,274118983,86,663,0,0,10550,780,4,95278
3,0,2517,2015-12-28T15:25:31.380GMT,3,82404,271574207,85,94,0,0,10553,778,4,77267
14,0,2510,2015-12-28T15:25:22.309GMT,3,78254,274294374,87,30,0,0,10554,589,3,50805
7,0,2511,2015-12-28T15:25:22.494GMT,3,95967,274293358,86,62,0,0,10553,780,4,68262
2,0,2512,2015-12-28T15:25:22.548GMT,2,86992,274485083,86,80,0,0,10549,778,4,66865
6,0,2513,2015-12-28T15:25:24.254GMT,3,119922,273925770,86,92,0,0,10553,780,4,67818
4,0,3531,2015-12-28T15:49:17.943GMT,2,142948,273384735,85,233,0,1,10553,778,4,89334
12,0,3530,2015-12-28T15:49:17.802GMT,3,120749,273919193,86,140,0,0,10550,780,4,88411
13,0,3533,2015-12-28T15:49:21.297GMT,2,273396,272168477,85,506,0,0,10550,780,4,86146
12,0,3532,2015-12-28T15:49:18.254GMT,4,131400,272983372,85,152,0,0,10550,780,4,83074
10,0,5058,2015-12-28T16:18:04.160GMT,4,187803,272980291,85,325,0,0,10554,585,3,74594
4,0,3534,2015-12-28T15:49:21.603GMT,3,80946,75663200,24,147,0,0,10553,195,1,117321
14,0,3537,2015-12-28T15:49:23.237GMT,3,268911,272993328,85,372,0,0,10554,784,4,89914
8,0,3536,2015-12-28T15:49:23.074GMT,2,129825,273126874,85,281,0,0,10549,782,4,93344
2,0,3539,2015-12-28T15:49:25.617GMT,2,33052,76427989,24,110,0,0,10549,196,1,92981
8,0,5055,2015-12-28T16:18:02.224GMT,3,154095,274699011,86,374,0,0,10549,780,4,85193
9,0,5056,2015-12-28T16:18:03.172GMT,3,188359,272011414,84,363,0,0,10549,778,4,88667
3,0,4661,2015-12-28T16:10:39.155GMT,4,192531,271841884,84,393,0,0,10553,778,4,97963
8,0,5050,2015-12-28T16:17:59.167GMT,3,185852,272407593,85,423,0,0,10549,780,4,65169
11,0,5051,2015-12-28T16:18:00.202GMT,3,173218,273465390,85,341,0,0,10554,778,4,66534
13,0,5052,2015-12-28T16:18:00.472GMT,3,183415,274097969,85,395,0,0,10550,780,4,91311
13,0,5053,2015-12-28T16:18:00.505GMT,3,189579,274404687,85,410,0,0,10550,585,3,68311
11,0,2157,2015-12-28T15:12:45.781GMT,3,107286,273717700,86,75,0,1,10554,778,4,63533
5,0,6980,2015-12-28T16:53:45.126GMT,2,811743,273845745,87,1198,0,0,10549,585,3,112697
15,0,1159,2015-12-28T14:54:08.533GMT,3,47112,79666473,25,48,0,0,10554,390,2,74837
13,0,1158,2015-12-28T14:54:05.716GMT,3,161283,272625869,85,305,0,0,10550,780,4,87835
10,0,1155,2015-12-28T14:54:02.835GMT,3,159429,271709957,85,276,0,0,10554,780,4,88320
4,0,1154,2015-12-28T14:54:02.145GMT,3,46681,79819067,25,119,0,0,10553,390,2,76705
11,0,1157,2015-12-28T14:54:04.465GMT,4,159214,272813910,85,200,0,0,10554,585,3,69915
5,0,1156,2015-12-28T14:54:03.076GMT,3,159275,272353138,85,202,0,1,10549,778,4,91557
7,0,1151,2015-12-28T14:53:59.005GMT,3,162424,272254745,85,240,0,0,10553,778,4,87513
8,0,1150,2015-12-28T14:53:58.791GMT,4,162137,271927526,85,213,0,0,10549,780,4,81177
1,0,1153,2015-12-28T14:54:00.836GMT,6,158253,272641895,85,258,0,0,10553,780,4,89526
1,0,1152,2015-12-28T14:53:59.343GMT,3,160153,272750665,85,258,0,0,10553,585,3,76377
13,0,8035,2015-12-28T17:34:06.026GMT,3,238458,271914047,85,162,0,0,10550,585,3,67947
1,0,8034,2015-12-28T17:34:05.646GMT,3,36030,69262107,22,26,0,0,10553,195,1,48461
15,0,8037,2015-12-28T17:34:10.569GMT,3,97308,273246545,85,72,0,0,10554,780,4,68786
4,0,8036,2015-12-28T17:34:07.558GMT,2,107891,272772443,85,62,0,0,10553,778,4,71980
3,0,8031,2015-12-28T17:34:03.173GMT,3,137370,273647648,86,103,0,0,10553,778,4,159503
5,0,8030,2015-12-28T17:34:01.776GMT,3,148601,272535090,86,95,0,0,10549,585,3,83987
2,0,8033,2015-12-28T17:34:03.997GMT,3,147133,272260903,86,111,0,0,10549,780,4,89503
7,0,8032,2015-12-28T17:34:03.598GMT,2,239821,271878285,85,144,0,0,10553,780,4,82514
12,0,8039,2015-12-28T17:34:11.113GMT,2,34276,80897616,25,21,0,0,10550,195,1,61958
15,0,8038,2015-12-28T17:34:10.722GMT,3,85387,273705411,85,63,0,0,10554,780,4,67299
2,0,2805,2015-12-28T15:35:08.908GMT,2,88047,273927895,88,70,0,0,10549,780,4,70386
13,0,8529,2015-12-28T17:43:04.791GMT,3,30931,50178456,16,26,0,1,10550,195,1,47177
5,0,8528,2015-12-28T17:43:00.768GMT,6,167850,272530283,87,118,0,0,10549,780,4,67865
10,0,8523,2015-12-28T17:42:56.842GMT,3,171175,273758550,88,105,0,0,10554,780,4,70674
2,0,8522,2015-12-28T17:42:56.777GMT,3,167933,272026465,87,137,0,0,10549,780,4,87619
5,0,8521,2015-12-28T17:42:56.735GMT,3,163867,271946234,87,110,0,0,10549,778,4,89302
11,0,8520,2015-12-28T17:42:56.192GMT,3,171448,273293460,88,143,0,1,10554,585,3,63194
12,0,8527,2015-12-28T17:43:00.051GMT,3,169348,273592264,87,117,0,0,10550,780,4,82534
14,0,8526,2015-12-28T17:42:58.276GMT,3,164951,273429579,87,133,0,0,10554,778,4,83527
5,0,8525,2015-12-28T17:42:58.092GMT,3,165516,273697392,88,110,0,0,10549,780,4,113867
7,0,8524,2015-12-28T17:42:57.228GMT,3,28650,48158323,15,13,0,0,10553,195,1,108349
8,0,4299,2015-12-28T16:04:02.856GMT,2,44661,75611090,24,86,0,0,10549,390,2,64077
2,0,4298,2015-12-28T16:04:02.262GMT,4,172094,272102484,85,361,0,0,10549,780,4,84827
6,0,4295,2015-12-28T16:03:54.982GMT,3,163905,273907483,86,345,0,0,10553,780,4,89400
13,0,4294,2015-12-28T16:03:49.949GMT,2,52095,74615380,23,82,0,0,10550,390,2,118480
6,0,4297,2015-12-28T16:03:58.914GMT,4,161090,273160331,85,345,0,0,10553,585,3,72442
5,0,4296,2015-12-28T16:03:58.337GMT,3,162101,273452152,85,318,0,0,10549,778,4,85606
10,0,4291,2015-12-28T16:03:46.804GMT,3,164112,272405009,85,305,0,0,10554,778,4,77910
10,0,4290,2015-12-28T16:03:45.639GMT,3,167810,273241576,86,305,0,1,10554,780,4,58391
8,0,4293,2015-12-28T16:03:49.762GMT,3,173893,274247655,86,269,0,0,10549,780,4,81893
6,0,4292,2015-12-28T16:03:49.040GMT,2,165646,271808596,85,345,0,0,10553,585,3,66523
7,0,7260,2015-12-28T17:02:50.973GMT,3,1079060,274198766,87,464,0,0,10553,585,3,54606
9,0,3570,2015-12-28T15:50:01.329GMT,3,282656,273219762,86,508,0,0,10549,780,4,89450
0,0,4749,2015-12-28T16:12:16.533GMT,1,45338,81486776,25,141,0,0,10553,390,2,135522
4,0,4748,2015-12-28T16:12:16.254GMT,3,148536,274403788,85,321,0,0,10553,780,4,86925
15,0,4743,2015-12-28T16:12:10.948GMT,3,143579,272788388,85,264,0,0,10554,780,4,83275
13,0,4742,2015-12-28T16:12:10.319GMT,2,136768,272534688,85,264,0,0,10550,585,3,69400
14,0,4741,2015-12-28T16:12:08.480GMT,3,219550,272141197,85,398,0,0,10554,778,4,75671
13,0,4740,2015-12-28T16:12:08.226GMT,3,209189,271788637,85,369,0,0,10550,780,4,67490
5,0,4747,2015-12-28T16:12:12.357GMT,3,143918,274129937,85,246,0,0,10549,585,3,84043
8,0,4746,2015-12-28T16:12:11.803GMT,3,229481,273334191,85,483,0,0,10549,778,4,85389
9,0,4745,2015-12-28T16:12:11.104GMT,3,218584,272313787,85,372,0,0,10549,780,4,85487
4,0,4744,2015-12-28T16:12:10.972GMT,3,43854,79779732,25,68,0,0,10553,390,2,134754
7,0,5869,2015-12-28T16:32:53.179GMT,3,34081,55226042,17,72,0,0,10553,195,1,111362
13,0,5868,2015-12-28T16:32:52.167GMT,3,168055,274500622,87,391,0,0,10550,780,4,75362
12,0,5865,2015-12-28T16:32:50.726GMT,3,167464,271598685,87,400,0,0,10550,585,3,73490
5,0,5864,2015-12-28T16:32:49.043GMT,3,33791,57181134,18,59,0,0,10549,195,1,63562
1,0,5867,2015-12-28T16:32:52.055GMT,3,168154,274374620,87,359,0,0,10553,780,4,83601
2,0,5866,2015-12-28T16:32:51.189GMT,3,175050,272602816,87,343,0,1,10549,778,4,105984
3,0,5861,2015-12-28T16:32:45.820GMT,4,162076,271946041,86,431,0,1,10553,778,4,99624
14,0,5860,2015-12-28T16:32:44.987GMT,3,168638,274391963,88,375,0,0,10554,585,3,71431
9,0,5863,2015-12-28T16:32:47.951GMT,3,170270,273259215,87,514,0,0,10549,780,4,87135
8,0,5862,2015-12-28T16:32:46.709GMT,3,167180,273170292,87,400,0,0,10549,780,4,85675
10,0,2183,2015-12-28T15:13:23.760GMT,2,821417,273312898,86,330,0,0,10554,585,3,52174
8,0,2182,2015-12-28T15:13:22.191GMT,2,92808,273865668,86,134,0,0,10549,778,4,61479
11,0,2181,2015-12-28T15:13:21.048GMT,2,750644,273804990,86,453,0,0,10554,778,4,73122
15,0,2180,2015-12-28T15:13:19.913GMT,2,851133,273847175,87,668,0,0,10554,780,4,62629
9,0,2187,2015-12-28T15:13:33.104GMT,2,120199,274041570,86,119,0,0,10549,786,4,66173
9,0,2186,2015-12-28T15:13:31.037GMT,2,99215,273830855,86,82,0,0,10549,786,4,66477
15,0,4608,2015-12-28T16:09:42.061GMT,3,145360,272666744,85,278,0,0,10554,585,3,82058
8,0,2184,2015-12-28T15:13:24.598GMT,2,168017,63854191,20,198,0,0,10549,195,1,56312
4,0,4606,2015-12-28T16:09:36.817GMT,2,159434,272181819,85,259,0,0,10553,778,4,81278
15,0,4607,2015-12-28T16:09:37.638GMT,3,129822,272668424,85,265,0,0,10554,780,4,87069
6,0,4604,2015-12-28T16:09:36.481GMT,6,66386,80680394,25,90,0,0,10553,390,2,120095
1,0,2188,2015-12-28T15:13:37.593GMT,2,875634,273570219,86,466,0,0,10553,591,3,53676
10,0,4602,2015-12-28T16:09:34.280GMT,3,195348,273277495,85,318,0,1,10554,780,4,60897
4,0,4603,2015-12-28T16:09:35.430GMT,3,192208,273614087,85,311,0,0,10553,585,3,70296
8,0,4600,2015-12-28T16:09:33.269GMT,2,158530,271971630,85,238,0,0,10549,780,4,83199
5,0,4601,2015-12-28T16:09:34.115GMT,3,188976,272689128,85,380,0,0,10549,778,4,89369
5,0,8682,2015-12-28T17:45:48.624GMT,2,169780,272968735,87,117,0,0,10549,780,4,82215
7,0,6450,2015-12-28T16:43:35.809GMT,3,164269,273100235,86,437,0,0,10553,780,4,86346
6,0,6453,2015-12-28T16:43:38.400GMT,3,165634,273950237,86,343,0,0,10553,585,3,70026
2,0,6904,2015-12-28T16:52:12.790GMT,3,33271,65190788,20,16,0,0,10549,195,1,106323
6,0,8686,2015-12-28T17:45:57.291GMT,4,166561,273493481,87,142,0,0,10553,778,4,91335
5,0,8139,2015-12-28T17:36:01.549GMT,4,49193,82484437,26,34,0,0,10549,195,1,48271
3,0,151,2015-12-28T14:35:31.531GMT,7,155957,272052975,84,151,0,0,10553,778,4,86974
13,0,150,2015-12-28T14:35:31.086GMT,5,138367,274668164,86,137,0,9,10550,780,4,77622
8,0,153,2015-12-28T14:36:12.485GMT,9,147785,273836430,85,212,0,0,10549,780,4,64694
6,0,152,2015-12-28T14:35:32.959GMT,6,152150,273324145,85,200,0,0,10553,780,4,84304
11,0,155,2015-12-28T14:36:17.358GMT,7,160915,271715279,85,233,0,0,10554,780,4,90721
5,0,154,2015-12-28T14:36:15.575GMT,6,48684,84007736,26,36,0,0,10549,195,1,57631
9,0,157,2015-12-28T14:36:21.551GMT,7,152984,273948447,85,144,0,1,10549,780,4,89562
8,0,156,2015-12-28T14:36:17.785GMT,6,153362,272630657,85,217,0,0,10549,778,4,85552
3,0,159,2015-12-28T14:36:55.923GMT,6,45320,81748133,25,41,0,0,10553,195,1,52021
11,0,158,2015-12-28T14:36:55.506GMT,7,156955,274567836,85,226,0,0,10554,780,4,104825
3,0,6900,2015-12-28T16:52:06.615GMT,2,104734,274566349,87,53,0,0,10553,585,3,58732
9,0,8134,2015-12-28T17:35:55.328GMT,3,48019,81126030,25,38,0,0,10549,195,1,94884
4,0,8135,2015-12-28T17:35:55.452GMT,2,162079,272355994,85,120,0,0,10553,780,4,80038
4,0,8688,2015-12-28T17:45:59.360GMT,3,169635,274510892,88,141,0,0,10553,780,4,77423
4,0,1442,2015-12-28T14:59:15.742GMT,2,159633,272946967,85,222,0,1,10553,780,4,82530
1,0,8137,2015-12-28T17:35:59.301GMT,3,161352,274634572,85,117,0,0,10553,780,4,86727
3,0,6187,2015-12-28T16:38:43.207GMT,3,164042,274124870,87,360,0,0,10553,780,4,84703
1,0,6186,2015-12-28T16:38:42.749GMT,3,173677,273786106,87,403,0,0,10553,778,4,88953
2,0,6185,2015-12-28T16:38:41.110GMT,3,170043,273554714,88,347,0,0,10549,585,3,77149
2,0,6184,2015-12-28T16:38:39.537GMT,4,33289,53346540,17,64,0,0,10549,195,1,100081
0,0,6183,2015-12-28T16:38:39.133GMT,3,173604,272763316,87,413,0,0,10553,780,4,91106
1,0,8132,2015-12-28T17:35:52.494GMT,1,163802,273096241,85,117,0,0,10553,780,4,81739
14,0,6181,2015-12-28T16:38:37.377GMT,3,171672,274013347,87,292,0,0,10554,778,4,81130
12,0,6180,2015-12-28T16:38:37.185GMT,3,170891,273614545,88,322,0,0,10550,585,3,72011
4,0,6954,2015-12-28T16:53:01.567GMT,2,34506,65288532,20,26,0,0,10553,195,1,52163
11,0,6908,2015-12-28T16:52:16.194GMT,4,108037,271842107,86,508,0,1,10554,780,4,71584
9,0,6189,2015-12-28T16:38:45.801GMT,3,27376,49961776,16,67,0,0,10549,195,1,63802
13,0,6188,2015-12-28T16:38:45.757GMT,2,168883,272437505,87,361,0,0,10550,780,4,87556
3,0,2727,2015-12-28T15:32:25.023GMT,2,525057,274032547,87,550,0,0,10553,778,4,91372
1,0,2726,2015-12-28T15:32:24.601GMT,2,528321,273699728,87,246,0,0,10553,778,4,79979
0,0,2725,2015-12-28T15:32:21.950GMT,3,85052,274100609,88,80,0,0,10553,780,4,67219
4,0,2724,2015-12-28T15:32:21.568GMT,3,14976,51971275,16,22,0,0,10553,195,1,45750
11,0,2723,2015-12-28T15:32:20.156GMT,2,112452,274392318,88,97,0,0,10554,780,4,90053
9,0,2722,2015-12-28T15:32:19.668GMT,3,91693,272383630,87,127,0,0,10549,778,4,62146
4,0,2721,2015-12-28T15:32:16.605GMT,3,537142,271622379,86,764,0,0,10553,778,4,77855
12,0,2720,2015-12-28T15:32:15.630GMT,3,146036,274559491,88,185,0,0,10550,780,4,66587
15,0,2729,2015-12-28T15:32:27.244GMT,2,25001,50609242,16,15,0,0,10554,195,1,58654
11,0,2728,2015-12-28T15:32:26.291GMT,3,109730,273026679,87,97,0,0,10554,780,4,72014
2,0,7236,2015-12-28T17:02:03.654GMT,2,91644,271624625,85,47,0,0,10549,778,4,63546
8,0,7945,2015-12-28T17:32:15.591GMT,2,103171,273226053,86,61,0,0,10549,585,3,48690
2,0,7234,2015-12-28T17:02:01.558GMT,2,23489,64301959,20,15,0,0,10549,195,1,50636
4,0,9192,2015-12-28T17:55:06.484GMT,3,290386,272496459,85,186,0,0,10553,585,3,59191
1,0,9195,2015-12-28T17:55:12.330GMT,2,103347,273548586,86,70,0,0,10553,789,4,64062
5,0,7233,2015-12-28T17:01:55.459GMT,2,78305,273719848,86,168,0,0,10549,780,4,68137
8,0,7942,2015-12-28T17:32:10.928GMT,3,129344,272868962,85,78,0,0,10549,780,4,68094
2,0,7943,2015-12-28T17:32:12.320GMT,2,111677,273776099,86,83,0,0,10549,780,4,78986
6,0,9199,2015-12-28T17:55:18.994GMT,3,40373,74288618,23,39,0,0,10553,396,2,68295
0,0,9198,2015-12-28T17:55:18.295GMT,3,129819,273781631,86,128,0,0,10553,792,4,94059
13,0,7948,2015-12-28T17:32:20.945GMT,2,124430,274571947,86,82,0,1,10550,780,4,70847
9,0,7949,2015-12-28T17:32:23.165GMT,2,25970,71842535,22,15,0,0,10549,195,1,47108
14,0,7238,2015-12-28T17:02:09.186GMT,3,1062671,272481918,86,246,0,0,10554,780,4,63414
9,0,7239,2015-12-28T17:02:09.988GMT,1,19565,66361608,21,6,0,0,10549,195,1,46106
6,0,6239,2015-12-28T16:39:39.985GMT,3,31125,52158897,16,57,0,0,10553,195,1,60696
9,0,6238,2015-12-28T16:39:37.729GMT,3,170682,274519380,88,381,0,0,10549,780,4,83686
2,0,6235,2015-12-28T16:39:36.375GMT,3,175729,274201159,88,524,0,0,10549,585,3,76583
7,0,6234,2015-12-28T16:39:36.223GMT,3,30111,50577185,16,51,0,0,10553,195,1,51268
7,0,6237,2015-12-28T16:39:37.406GMT,3,166480,272693750,87,340,0,0,10553,780,4,91915
4,0,6236,2015-12-28T16:39:36.596GMT,3,163803,271782700,86,423,0,0,10553,778,4,93718
0,0,6231,2015-12-28T16:39:28.577GMT,3,167766,273939442,87,347,0,0,10553,778,4,91859
3,0,6230,2015-12-28T16:39:27.507GMT,4,165137,273745558,88,326,0,0,10553,585,3,73010
0,0,6233,2015-12-28T16:39:32.003GMT,3,170621,273050054,87,366,0,0,10553,780,4,79372
9,0,6232,2015-12-28T16:39:28.993GMT,4,167836,274594067,87,376,0,0,10549,780,4,83684
5,0,8866,2015-12-28T17:49:09.945GMT,3,170532,273916719,87,138,0,0,10549,778,4,110028
14,0,8867,2015-12-28T17:49:13.014GMT,3,167577,274368104,87,139,0,1,10554,780,4,79812
4,0,8864,2015-12-28T17:49:07.986GMT,3,30576,49452230,16,26,0,0,10553,390,2,112569
13,0,8865,2015-12-28T17:49:08.136GMT,3,169571,274132967,88,133,0,0,10550,780,4,85138
0,0,8862,2015-12-28T17:49:04.505GMT,3,164600,273532370,87,143,0,0,10553,780,4,91034
15,0,8863,2015-12-28T17:49:06.950GMT,3,164751,271926957,87,143,0,0,10554,585,3,76875
9,0,8860,2015-12-28T17:49:03.840GMT,3,169546,273417523,88,145,0,0,10549,780,4,85284
14,0,8861,2015-12-28T17:49:04.124GMT,3,170783,273029637,87,138,0,0,10554,778,4,84999
1,0,8868,2015-12-28T17:49:15.575GMT,3,166480,273203334,87,130,0,0,10553,585,3,77757
11,0,8869,2015-12-28T17:49:16.535GMT,3,30706,50824463,16,29,0,1,10554,390,2,70124
15,0,818,2015-12-28T14:48:00.316GMT,5,167395,273338451,88,172,0,0,10554,780,4,88952
10,0,819,2015-12-28T14:48:00.871GMT,5,30490,50822127,16,111,0,0,10554,390,2,74626
14,0,810,2015-12-28T14:47:53.113GMT,5,169426,273522701,88,216,0,0,10554,780,4,83109
7,0,811,2015-12-28T14:47:53.176GMT,4,166160,273160778,87,239,0,0,10553,778,4,91509
10,0,812,2015-12-28T14:47:55.754GMT,5,168819,273618608,87,251,0,0,10554,585,3,78626
5,0,813,2015-12-28T14:47:55.899GMT,9,161781,271674883,87,239,0,0,10549,780,4,91910
